augpath,source,augment_index,class,infraclass
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_medium\IMG20250802104304_aug80.jpg,IMG20250802104304.png,80,blackspot,blackspot_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_medium\IMG20250802104304_aug131.jpg,IMG20250802104304.png,131,blackspot,blackspot_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_medium\IMG20250802104304_aug159.jpg,IMG20250802104304.png,159,blackspot,blackspot_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_medium\IMG20250802104304_aug204.jpg,IMG20250802104304.png,204,blackspot,blackspot_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_medium\IMG20250802104304_aug271.jpg,IMG20250802104304.png,271,blackspot,blackspot_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104329.jpg,IMG20250802104329.png,0,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104329_aug63.jpg,IMG20250802104329.png,63,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104329_aug165.jpg,IMG20250802104329.png,165,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104329_aug262.jpg,IMG20250802104329.png,262,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104329_aug365.jpg,IMG20250802104329.png,365,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104329_aug419.jpg,IMG20250802104329.png,419,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104329_aug519.jpg,IMG20250802104329.png,519,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250802104348.jpg,IMG20250802104348.png,0,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250802104348_aug42.jpg,IMG20250802104348.png,42,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250802104348_aug104.jpg,IMG20250802104348.png,104,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250802104348_aug165.jpg,IMG20250802104348.png,165,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250802104348_aug213.jpg,IMG20250802104348.png,213,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250802104351.jpg,IMG20250802104351.png,0,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250802104351_aug6.jpg,IMG20250802104351.png,6,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250802104351_aug116.jpg,IMG20250802104351.png,116,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250802104351_aug144.jpg,IMG20250802104351.png,144,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250802104351_aug261.jpg,IMG20250802104351.png,261,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802104357.jpg,IMG20250802104357.png,0,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802104357_aug25.jpg,IMG20250802104357.png,25,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802104357_aug61.jpg,IMG20250802104357.png,61,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802104357_aug120.jpg,IMG20250802104357.png,120,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802104357_aug187.jpg,IMG20250802104357.png,187,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802104357_aug225.jpg,IMG20250802104357.png,225,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802104357_aug287.jpg,IMG20250802104357.png,287,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802104357_aug328.jpg,IMG20250802104357.png,328,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104406.jpg,IMG20250802104406.png,0,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104406_aug16.jpg,IMG20250802104406.png,16,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104406_aug144.jpg,IMG20250802104406.png,144,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104406_aug273.jpg,IMG20250802104406.png,273,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104406_aug292.jpg,IMG20250802104406.png,292,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104406_aug481.jpg,IMG20250802104406.png,481,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104406_aug505.jpg,IMG20250802104406.png,505,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250802104411.jpg,IMG20250802104411.png,0,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250802104411_aug44.jpg,IMG20250802104411.png,44,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250802104411_aug293.jpg,IMG20250802104411.png,293,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250802104411_aug396.jpg,IMG20250802104411.png,396,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250802104434.jpg,IMG20250802104434.png,0,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250802104434_aug9.jpg,IMG20250802104434.png,9,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250802104434_aug271.jpg,IMG20250802104434.png,271,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250802104434_aug352.jpg,IMG20250802104434.png,352,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\mites\mites_scrapes\IMG20250802104459.jpg,IMG20250802104459.png,0,mites,mites_scrapes
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\mites\mites_scrapes\IMG20250802104459_aug15.jpg,IMG20250802104459.png,15,mites,mites_scrapes
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\mites\mites_scrapes\IMG20250802104459_aug49.jpg,IMG20250802104459.png,49,mites,mites_scrapes
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\mites\mites_scrapes\IMG20250802104459_aug53.jpg,IMG20250802104459.png,53,mites,mites_scrapes
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\mites\mites_scrapes\IMG20250802104459_aug83.jpg,IMG20250802104459.png,83,mites,mites_scrapes
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\mites\mites_scrapes\IMG20250802104459_aug122.jpg,IMG20250802104459.png,122,mites,mites_scrapes
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\mites\mites_scrapes\IMG20250802104459_aug128.jpg,IMG20250802104459.png,128,mites,mites_scrapes
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\mites\mites_scrapes\IMG20250802104459_aug165.jpg,IMG20250802104459.png,165,mites,mites_scrapes
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250802104540.jpg,IMG20250802104540.png,0,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250802104540_aug25.jpg,IMG20250802104540.png,25,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250802104540_aug79.jpg,IMG20250802104540.png,79,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250802104540_aug162.jpg,IMG20250802104540.png,162,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250802104540_aug250.jpg,IMG20250802104540.png,250,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250802104708.jpg,IMG20250802104708.png,0,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250802104708_aug30.jpg,IMG20250802104708.png,30,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250802104708_aug230.jpg,IMG20250802104708.png,230,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250802104708_aug325.jpg,IMG20250802104708.png,325,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_yellowish\IMG20250802104808.jpg,IMG20250802104808.png,0,healthy,healthy_yellowish
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_yellowish\IMG20250802104808_aug24.jpg,IMG20250802104808.png,24,healthy,healthy_yellowish
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_yellowish\IMG20250802104808_aug34.jpg,IMG20250802104808.png,34,healthy,healthy_yellowish
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_yellowish\IMG20250802104808_aug59.jpg,IMG20250802104808.png,59,healthy,healthy_yellowish
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_yellowish\IMG20250802104808_aug91.jpg,IMG20250802104808.png,91,healthy,healthy_yellowish
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_yellowish\IMG20250802104808_aug108.jpg,IMG20250802104808.png,108,healthy,healthy_yellowish
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_yellowish\IMG20250802104808_aug136.jpg,IMG20250802104808.png,136,healthy,healthy_yellowish
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_yellowish\IMG20250802104808_aug167.jpg,IMG20250802104808.png,167,healthy,healthy_yellowish
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_yellowish\IMG20250802104808_aug183.jpg,IMG20250802104808.png,183,healthy,healthy_yellowish
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_yellowing_skin\IMG20250802104856.jpg,IMG20250802104856.png,0,anthracnose,anthrac_yellowing_skin
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_yellowing_skin\IMG20250802104856_aug23.jpg,IMG20250802104856.png,23,anthracnose,anthrac_yellowing_skin
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_yellowing_skin\IMG20250802104856_aug35.jpg,IMG20250802104856.png,35,anthracnose,anthrac_yellowing_skin
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_yellowing_skin\IMG20250802104856_aug65.jpg,IMG20250802104856.png,65,anthracnose,anthrac_yellowing_skin
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_yellowing_skin\IMG20250802104856_aug90.jpg,IMG20250802104856.png,90,anthracnose,anthrac_yellowing_skin
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_yellowing_skin\IMG20250802104856_aug113.jpg,IMG20250802104856.png,113,anthracnose,anthrac_yellowing_skin
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_yellowing_skin\IMG20250802104856_aug117.jpg,IMG20250802104856.png,117,anthracnose,anthrac_yellowing_skin
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_yellowing_skin\IMG20250802104856_aug159.jpg,IMG20250802104856.png,159,anthracnose,anthrac_yellowing_skin
